Color	Gene	Number
black	0610005G16Rik	7
green	0610005I03Rik	5
green	0610006F12Rik	5
turquoise	0610007P14Rik	1
green	0610008A24Rik	5
turquoise	0610009B22Rik	1
green	0610009I12Rik	5
turquoise	0610009L18Rik	1
turquoise	0610009O20Rik	1
brown	0610010F05Rik	3
brown	0610010K14Rik	3
turquoise	0610011F06Rik	1
turquoise	0610012G03Rik	1
turquoise	0610025J13Rik	1
turquoise	0610030E20Rik	1
blue	0610037L13Rik	2
turquoise	0610040B10Rik	1
turquoise	0610040J01Rik	1
turquoise	1010001N08Rik	1
turquoise	1110001J03Rik	1
brown	1110002L01Rik	3
brown	1110004E09Rik	3
yellow	1110004F10Rik	4
turquoise	1110006O24Rik	1
turquoise	1110007C09Rik	1
turquoise	1110008E08Rik	1
blue	1110008F13Rik	2
turquoise	1110008L16Rik	1
brown	1110008P14Rik	3
blue	1110012L19Rik	2
brown	1110017D15Rik	3
blue	1110020A21Rik	2
turquoise	1110020C17Rik	1
brown	1110032A03Rik	3
brown	1110034G24Rik	3
green	1110037F02Rik	5
turquoise	1110038F14Rik	1
turquoise	1110051M20Rik	1
turquoise	1110057K04Rik	1
turquoise	1110058L19Rik	1
brown	1110059E24Rik	3
turquoise	1110059G10Rik	1
blue	1110065P20Rik	2
turquoise	1190002N15Rik	1
turquoise	1190005I06Rik	1
turquoise	1190007I07Rik	1
turquoise	1190028D05Rik	1
turquoise	1200007C13Rik	1
turquoise	1200014J11Rik	1
red	1200016E24Rik	6
brown	1300017J02Rik	3
turquoise	1500011B03Rik	1
turquoise	1500011K16Rik	1
turquoise	1500012K07Rik	1
turquoise	1500015L24Rik	1
turquoise	1500015O10Rik	1
turquoise	1500026H17Rik	1
blue	1500035N22Rik	2
turquoise	1520401A03Rik	1
turquoise	1600002D24Rik	1
turquoise	1600002H07Rik	1
turquoise	1600002K03Rik	1
brown	1600012H06Rik	3
blue	1600012P17Rik	2
turquoise	1600014C10Rik	1
blue	1600014C23Rik	2
blue	1600014K23Rik	2
blue	1600020E01Rik	2
turquoise	1600022D10Rik	1
turquoise	1600025M17Rik	1
turquoise	1600029I14Rik	1
turquoise	1600029O10Rik	1
turquoise	1700001C02Rik	1
blue	1700001C19Rik	2
turquoise	1700001F09Rik	1
turquoise	1700001G17Rik	1
green	1700001J03Rik	5
blue	1700001K19Rik	2
turquoise	1700001K23Rik	1
turquoise	1700001L05Rik	1
turquoise	1700001L19Rik	1
blue	1700001O22Rik	2
blue	1700001P01Rik	2
turquoise	1700003E16Rik	1
blue	1700003F12Rik	2
turquoise	1700003H04Rik	1
blue	1700003M02Rik	2
turquoise	1700006A11Rik	1
blue	1700006E09Rik	2
turquoise	1700006J14Rik	1
turquoise	1700007B14Rik	1
turquoise	1700007G11Rik	1
turquoise	1700007K09Rik	1
turquoise	1700007K13Rik	1
turquoise	1700008F21Rik	1
green	1700008H02Rik	5
brown	1700008I05Rik	3
turquoise	1700008O03Rik	1
brown	1700008P02Rik	3
blue	1700009J07Rik	2
blue	1700009N14Rik	2
turquoise	1700010B08Rik	1
turquoise	1700010D01Rik	1
yellow	1700010H22Rik	4
turquoise	1700010I14Rik	1
turquoise	1700010L04Rik	1
turquoise	1700010L13Rik	1
turquoise	1700011A15Rik	1
turquoise	1700011E24Rik	1
turquoise	1700011H14Rik	1
turquoise	1700011L22Rik	1
blue	1700011M02Rik	2
turquoise	1700012B07Rik	1
brown	1700012B09Rik	3
turquoise	1700012P22Rik	1
turquoise	1700013D24Rik	1
turquoise	1700013F07Rik	1
turquoise	1700013G24Rik	1
green	1700013H16Rik	5
turquoise	1700013J13Rik	1
brown	1700014D04Rik	3
turquoise	1700015E13Rik	1
blue	1700015F17Rik	2
turquoise	1700016C15Rik	1
blue	1700016D06Rik	2
blue	1700016H13Rik	2
turquoise	1700016K19Rik	1
turquoise	1700017B05Rik	1
turquoise	1700017D01Rik	1
turquoise	1700017G19Rik	1
yellow	1700017N19Rik	4
blue	1700018A04Rik	2
blue	1700018A14Rik	2
turquoise	1700018B08Rik	1
turquoise	1700018B24Rik	1
yellow	1700018C11Rik	4
turquoise	1700019A02Rik	1
turquoise	1700019B03Rik	1
brown	1700019D03Rik	3
yellow	1700019G17Rik	4
blue	1700019J19Rik	2
blue	1700019L03Rik	2
turquoise	1700019M22Rik	1
turquoise	1700019N19Rik	1
turquoise	1700019O17Rik	1
blue	1700020A23Rik	2
turquoise	1700020D05Rik	1
turquoise	1700020I14Rik	1
blue	1700020L24Rik	2
turquoise	1700020N01Rik	1
brown	1700020N15Rik	3
blue	1700021A07Rik	2
brown	1700021F05Rik	3
blue	1700021F07Rik	2
green	1700021K19Rik	5
blue	1700021P04Rik	2
blue	1700022A21Rik	2
turquoise	1700022F17Rik	1
brown	1700022I11Rik	3
blue	1700023E05Rik	2
blue	1700023F06Rik	2
turquoise	1700023L04Rik	1
blue	1700024B05Rik	2
turquoise	1700024G13Rik	1
turquoise	1700024P04Rik	1
turquoise	1700024P16Rik	1
brown	1700025B11Rik	3
blue	1700025F22Rik	2
turquoise	1700025G04Rik	1
blue	1700025H01Rik	2
brown	1700025O08Rik	3
turquoise	1700026D08Rik	1
turquoise	1700026J12Rik	1
turquoise	1700026L06Rik	1
blue	1700026N04Rik	2
turquoise	1700027I07Rik	1
brown	1700027J07Rik	3
brown	1700028I16Rik	3
turquoise	1700028J19Rik	1
turquoise	1700028K03Rik	1
turquoise	1700028P14Rik	1
turquoise	1700029F12Rik	1
turquoise	1700029H14Rik	1
turquoise	1700029I15Rik	1
blue	1700029J07Rik	2
turquoise	1700029M20Rik	1
turquoise	1700029P11Rik	1
turquoise	1700030F18Rik	1
turquoise	1700030J22Rik	1
yellow	1700030K09Rik	4
blue	1700031A10Rik	2
turquoise	1700031F05Rik	1
turquoise	1700034H15Rik	1
brown	1700034I23Rik	3
turquoise	1700034J04Rik	1
turquoise	1700034J05Rik	1
brown	1700034O15Rik	3
brown	1700036A12Rik	3
blue	1700037C18Rik	2
yellow	1700037H04Rik	4
blue	1700040D17Rik	2
turquoise	1700040F15Rik	1
blue	1700040F17Rik	2
turquoise	1700040L02Rik	1
blue	1700041A03Rik	2
blue	1700041G16Rik	2
blue	1700042B14Rik	2
blue	1700042G07Rik	2
blue	1700048O20Rik	2
blue	1700049G17Rik	2
blue	1700049J03Rik	2
green	1700049L16Rik	5
turquoise	1700052I22Rik	1
brown	1700052K11Rik	3
blue	1700052N19Rik	2
turquoise	1700054A03Rik	1
turquoise	1700055D18Rik	1
blue	1700055N04Rik	2
blue	1700056E22Rik	2
turquoise	1700057D05Rik	1
turquoise	1700057G04Rik	1
blue	1700057H15Rik	2
blue	1700060C20Rik	2
blue	1700061G19Rik	2
turquoise	1700061I17Rik	1
blue	1700062G21Rik	2
brown	1700063H04Rik	3
blue	1700063K16Rik	2
brown	1700065D16Rik	3
brown	1700065J11Rik	3
blue	1700066B19Rik	2
turquoise	1700066M21Rik	1
turquoise	1700067K01Rik	1
blue	1700067P10Rik	2
blue	1700069B07Rik	2
blue	1700071A11Rik	2
blue	1700072H12Rik	2
turquoise	1700073E17Rik	1
turquoise	1700074P13Rik	1
turquoise	1700080E11Rik	1
brown	1700080O16Rik	3
blue	1700084K02Rik	2
turquoise	1700084P21Rik	1
red	1700086D15Rik	6
brown	1700086L19Rik	3
turquoise	1700087M12Rik	1
turquoise	1700088E04Rik	1
blue	1700092C17Rik	2
blue	1700093J21Rik	2
turquoise	1700093K21Rik	1
blue	1700094D03Rik	2
turquoise	1700097I19Rik	1
turquoise	1700101E01Rik	1
turquoise	1700101I19Rik	1
turquoise	1700102P08Rik	1
blue	1700104B16Rik	2
blue	1700106J16Rik	2
brown	1700108F19Rik	3
turquoise	1700109H08Rik	1
turquoise	1700111E14Rik	1
brown	1700112E06Rik	3
turquoise	1700112H15Rik	1
blue	1700112M01Rik	2
red	1700113H08Rik	6
blue	1700113P08Rik	2
brown	1700120K04Rik	3
turquoise	1700122O11Rik	1
turquoise	1700123I01Rik	1
blue	1700123M08Rik	2
blue	1700123O20Rik	2
turquoise	1700125H20Rik	1
turquoise	1700128E19Rik	1
yellow	1700128F08Rik	4
blue	1700129C05Rik	2
turquoise	1810009A15Rik	1
blue	1810009J06Rik	2
turquoise	1810010H24Rik	1
turquoise	1810010K12Rik	1
brown	1810011H11Rik	3
brown	1810011O10Rik	3
blue	1810012K16Rik	2
turquoise	1810013D15Rik	1
brown	1810013L24Rik	3
blue	1810018F18Rik	2
turquoise	1810019D21Rik	1
turquoise	1810022K09Rik	1
blue	1810024B03Rik	2
blue	1810026B05Rik	2
turquoise	1810026J23Rik	1
turquoise	1810030O07Rik	1
turquoise	1810032O08Rik	1
blue	1810033F07Rik	2
blue	1810034E14Rik	2
blue	1810037I17Rik	2
turquoise	1810041L15Rik	1
brown	1810043G02Rik	3
blue	1810043H04Rik	2
turquoise	1810046K07Rik	1
blue	1810055G02Rik	2
turquoise	1810062G17Rik	1
turquoise	1810064F22Rik	1
blue	1810065E05Rik	2
turquoise	2010001E11Rik	1
blue	2010001K21Rik	2
turquoise	2010002M12Rik	1
turquoise	2010003K11Rik	1
turquoise	2010005H15Rik	1
blue	2010007H06Rik	2
turquoise	2010012O05Rik	1
blue	2010015L04Rik	2
blue	2010106E10Rik	2
turquoise	2010107E04Rik	1
brown	2010107G23Rik	3
turquoise	2010109A12Rik	1
turquoise	2010109I03Rik	1
turquoise	2010111I01Rik	1
turquoise	2010204K13Rik	1
blue	2010300C02Rik	2
turquoise	2210010C04Rik	1
blue	2210011C24Rik	2
turquoise	2210013O21Rik	1
blue	2210015D19Rik	2
turquoise	2210016F16Rik	1
yellow	2210016L21Rik	4
turquoise	2210017I01Rik	1
blue	2210018M11Rik	2
turquoise	2210407C18Rik	1
turquoise	2210408I21Rik	1
turquoise	2210409E12Rik	1
turquoise	2210416O15Rik	1
blue	2300002M23Rik	2
blue	2300005B03Rik	2
blue	2300009A05Rik	2
turquoise	2310001H17Rik	1
turquoise	2310001K24Rik	1
blue	2310002L09Rik	2
brown	2310003H01Rik	3
turquoise	2310003L06Rik	1
blue	2310005E17Rik	2
turquoise	2310007B03Rik	1
blue	2310007J06Rik	2
magenta	2310007L24Rik	9
turquoise	2310009B15Rik	1
brown	2310011J03Rik	3
turquoise	2310014F06Rik	1
turquoise	2310014L17Rik	1
blue	2310015B20Rik	2
turquoise	2310015D24Rik	1
blue	2310016D23Rik	2
turquoise	2310016G11Rik	1
red	2310022A10Rik	6
yellow	2310022B05Rik	4
brown	2310030G06Rik	3
blue	2310033P09Rik	2
green	2310035C23Rik	5
pink	2310036O22Rik	8
blue	2310039H08Rik	2
blue	2310039L15Rik	2
blue	2310040G07Rik	2
blue	2310040G24Rik	2
turquoise	2310045N01Rik	1
blue	2310047D07Rik	2
yellow	2310047K21Rik	4
turquoise	2310047M10Rik	1
blue	2310050C09Rik	2
blue	2310057J18Rik	2
turquoise	2310057M21Rik	1
blue	2310058D17Rik	2
yellow	2310061I04Rik	4
blue	2310061N02Rik	2
turquoise	2310065F04Rik	1
green	2310067B10Rik	5
blue	2310067E19Rik	2
turquoise	2310069G16Rik	1
brown	2310079G19Rik	3
turquoise	2310081J21Rik	1
green	2410002F23Rik	5
turquoise	2410004B18Rik	1
turquoise	2410004P03Rik	1
blue	2410006H16Rik	2
turquoise	2410012M07Rik	1
blue	2410015M20Rik	2
turquoise	2410016O06Rik	1
yellow	2410018L13Rik	4
turquoise	2410080I02Rik	1
blue	2410088K16Rik	2
green	2410089E03Rik	5
blue	2410124H12Rik	2
turquoise	2410127L17Rik	1
pink	2410131K14Rik	8
blue	2410137M14Rik	2
blue	2410141K09Rik	2
turquoise	2500004C02Rik	1
yellow	2510002D24Rik	4
turquoise	2510003E04Rik	1
brown	2510009E07Rik	3
yellow	2510039O18Rik	4
turquoise	2600001M11Rik	1
turquoise	2610001J05Rik	1
turquoise	2610002J02Rik	1
blue	2610002M06Rik	2
black	2610005L07Rik	7
turquoise	2610008E11Rik	1
turquoise	2610015P09Rik	1
brown	2610020H08Rik	3
yellow	2610021A01Rik	4
blue	2610027F03Rik	2
blue	2610028E06Rik	2
black	2610028H24Rik	7
brown	2610034B18Rik	3
turquoise	2610044O15Rik8	1
turquoise	2610201A13Rik	1
blue	2610206C17Rik	2
red	2610301B20Rik	6
blue	2610303G11Rik	2
turquoise	2610305D13Rik	1
blue	2610316D01Rik	2
brown	2610318N02Rik	3
yellow	2610507B11Rik	4
blue	2610507I01Rik	2
yellow	2610524H06Rik	4
turquoise	2610528J11Rik	1
blue	2700029M09Rik	2
turquoise	2700046A07Rik	1
turquoise	2700046G09Rik	1
turquoise	2700049A03Rik	1
turquoise	2700060E02Rik	1
turquoise	2700062C07Rik	1
turquoise	2700081O15Rik	1
turquoise	2700089E24Rik	1
brown	2700097O09Rik	3
turquoise	2810004N23Rik	1
blue	2810006K23Rik	2
blue	2810007J24Rik	2
turquoise	2810021J22Rik	1
turquoise	2810025M15Rik	1
turquoise	2810032G03Rik	1
turquoise	2810038L03Rik	1
blue	2810039B14Rik	2
brown	2810040C05Rik	3
blue	2810043G22Rik	2
blue	2810043O03Rik	2
brown	2810403A07Rik	3
brown	2810403G07Rik	3
turquoise	2810407A14Rik	1
turquoise	2810408A11Rik	1
turquoise	2810416G20Rik	1
turquoise	2810417H13Rik	1
pink	2810428I15Rik	8
turquoise	2810433D01Rik	1
turquoise	2810459M11Rik	1
turquoise	2900005J15Rik	1
green	2900011O08Rik	5
turquoise	2900026A02Rik	1
blue	2900041M22Rik	2
turquoise	2900052N01Rik	1
turquoise	2900060B14Rik	1
blue	2900060N12Rik	2
turquoise	2900092C05Rik	1
turquoise	2900092D14Rik	1
brown	2900093K20Rik	3
green	2900097C17Rik	5
yellow	3000002C10Rik	4
blue	3010003L21Rik	2
turquoise	3010026O09Rik	1
turquoise	3010033K07Rik	1
turquoise	3010065I17Rik	1
blue	3010085J16Rik	2
blue	3100002H09Rik	2
turquoise	3110001I22Rik	1
turquoise	3110002H16Rik	1
turquoise	3110006O06Rik	1
turquoise	3110009E18Rik	1
turquoise	3110021A11Rik	1
turquoise	3110021N24Rik	1
blue	3110026E04Rik	2
turquoise	3110033I20Rik	1
turquoise	3110035E14Rik	1
turquoise	3110040M04Rik	1
turquoise	3110040N11Rik	1
turquoise	3110043O21Rik	1
turquoise	3110052M02Rik	1
yellow	3110057O12Rik	4
blue	3110062M04Rik	2
turquoise	3110070M22Rik	1
blue	3110073H01Rik	2
brown	3110079O15Rik	3
blue	3110082I17Rik	2
turquoise	3110082J24Rik	1
turquoise	3110099E03Rik	1
blue	3110099E13Rik	2
turquoise	3300002A11Rik	1
turquoise	3300002I08Rik	1
turquoise	3300002P13Rik	1
blue	3300005D01Rik	2
turquoise	3425401B19Rik	1
turquoise	3426406K10Rik	1
brown	3632451O06Rik	3
blue	3830403N18Rik	2
brown	3830406C13Rik	3
blue	3830408C21Rik	2
blue	3830417A13Rik	2
turquoise	3930402G23Rik	1
turquoise	4022404D01Rik	1
blue	4430402I18Rik	2
blue	4631405J19Rik	2
turquoise	4631423B10Rik	1
turquoise	4632404H12Rik	1
blue	4632408I12Rik	2
blue	4632415L05Rik	2
blue	4632417D23Rik	2
turquoise	4632419I22Rik	1
turquoise	4632428N05Rik	1
turquoise	4632433K11Rik	1
brown	4732414G09Rik	3
yellow	4732419C18Rik	4
turquoise	4732440D04Rik	1
brown	4732456N10Rik	3
turquoise	4732465J04Rik	1
blue	4732479B03Rik	2
blue	4732490P12	2
turquoise	4732491K20Rik	1
red	4732494K09Rik	6
blue	4733401D07Rik	2
blue	4832428G11Rik	2
blue	4833403I15Rik	2
turquoise	4833408A19Rik	1
turquoise	4833408D11Rik	1
blue	4833413E03Rik	2
turquoise	4833414E09Rik	1
turquoise	4833415N18Rik	1
turquoise	4833420G11Rik	1
yellow	4833420G17Rik	4
turquoise	4833423E24Rik	1
turquoise	4833427G06Rik	1
turquoise	4833432P19Rik	1
turquoise	4833439C01Rik	1
brown	4833439L19Rik	3
turquoise	4833444G19Rik	1
turquoise	4833447P13Rik	1
blue	4921501E09Rik	2
blue	4921504E06Rik	2
blue	4921507L20Rik	2
turquoise	4921507P07Rik	1
blue	4921508D12Rik	2
turquoise	4921508M14Rik	1
turquoise	4921509C19Rik	1
brown	4921511C20Rik	3
blue	4921511E18Rik	2
turquoise	4921511H03Rik	1
turquoise	4921513H07Rik	1
turquoise	4921513I03Rik	1
turquoise	4921517D22Rik	1
blue	4921519B16Rik	2
brown	4921522P10Rik	3
brown	4921524J17Rik	3
blue	4921524L21Rik	2
turquoise	4921525O09Rik	1
turquoise	4921530L21Rik	1
turquoise	4921531P07Rik	1
brown	4921534K20Rik	3
brown	4921536K21Rik	3
blue	4921539E11Rik	2
blue	4922502B01Rik	2
blue	4922502D21Rik	2
blue	4922505F16Rik	2
blue	4930402F06Rik	2
yellow	4930402H24Rik	4
turquoise	4930402K13Rik	1
turquoise	4930404H11Rik	1
turquoise	4930407I10Rik	1
brown	4930412C18Rik	3
blue	4930412L05Rik	2
blue	4930412M03Rik	2
turquoise	4930412O13Rik	1
turquoise	4930414F18Rik	1
turquoise	4930415O20Rik	1
brown	4930417O22Rik	3
blue	4930419B13Rik	2
turquoise	4930420G21Rik	1
blue	4930426L09Rik	2
turquoise	4930427A07Rik	1
turquoise	4930429B21Rik	1
blue	4930430A15Rik	2
blue	4930430F08Rik	2
blue	4930430O22Rik	2
turquoise	4930431F10Rik	1
brown	4930431F12Rik	3
blue	4930432E11Rik	2
turquoise	4930432F04Rik	1
turquoise	4930432K21Rik	1
blue	4930432M17Rik	2
turquoise	4930433I11Rik	1
blue	4930433N12Rik	2
blue	4930435E12Rik	2
turquoise	4930435H24Rik	1
turquoise	4930438A08Rik	1
turquoise	4930442G15Rik	1
turquoise	4930444P10Rik	1
blue	4930447A16Rik	2
turquoise	4930447C04Rik	1
turquoise	4930447F04Rik	1
blue	4930447K03Rik	2
turquoise	4930448F12Rik	1
blue	4930448I06Rik	2
yellow	4930448K20Rik	4
turquoise	4930448N21Rik	1
turquoise	4930449A18Rik	1
turquoise	4930449E01Rik	1
blue	4930449I04Rik	2
turquoise	4930449I24Rik	1
turquoise	4930451E10Rik	1
blue	4930451G09Rik	2
turquoise	4930451I11Rik	1
brown	4930452B06Rik	3
turquoise	4930453L07Rik	1
brown	4930453N24Rik	3
blue	4930455F16Rik	2
turquoise	4930456L15Rik	1
turquoise	4930458A03Rik	1
turquoise	4930459I23Rik	1
blue	4930463O16Rik	2
turquoise	4930465K10Rik	1
blue	4930466F19Rik	2
blue	4930466O16Rik	2
blue	4930468A15Rik	2
blue	4930469G21Rik	2
yellow	4930470H14Rik	4
turquoise	4930470P17Rik	1
blue	4930471G03Rik	2
blue	4930474M22Rik	2
blue	4930474N05Rik	2
turquoise	4930483J18Rik	1
turquoise	4930486L24Rik	1
turquoise	4930488N24Rik	1
brown	4930502E18Rik	3
turquoise	4930503B20Rik	1
brown	4930503L19Rik	3
turquoise	4930504O13Rik	1
turquoise	4930505A04Rik	1
brown	4930506M07Rik	3
blue	4930509E16Rik	2
blue	4930509N14Rik	2
blue	4930510E17Rik	2
turquoise	4930512B01Rik	1
blue	4930513O06Rik	2
turquoise	4930515B02Rik	1
blue	4930515G01Rik	2
turquoise	4930515G13Rik	1
turquoise	4930517O19Rik	1
turquoise	4930518I15Rik	1
turquoise	4930519F16Rik	1
turquoise	4930519G04Rik	1
turquoise	4930519H02Rik	1
turquoise	4930519L02Rik	1
blue	4930519P11Rik	2
turquoise	4930522H14Rik	1
blue	4930522N08Rik	2
blue	4930523C07Rik	2
turquoise	4930524B15Rik	1
turquoise	4930524N10Rik	1
blue	4930524O08Rik	2
turquoise	4930526I15Rik	1
turquoise	4930528H21Rik	1
blue	4930532C19Rik	2
blue	4930533I22Rik	2
blue	4930533L02Rik	2
blue	4930535E06Rik	2
blue	4930538K18Rik	2
yellow	4930539E08Rik	4
yellow	4930539J05Rik	4
blue	4930540G01Rik	2
blue	4930541J03Rik	2
turquoise	4930541O19Rik	1
blue	4930542C12Rik	2
turquoise	4930544G11Rik	1
blue	4930544L04Rik	2
turquoise	4930544M13Rik	1
turquoise	4930545L08Rik	1
turquoise	4930546C10Rik	1
blue	4930546K05Rik	2
turquoise	4930547M16Rik	1
blue	4930548F15Rik	2
blue	4930548G14Rik	2
red	4930548H24Rik	6
brown	4930549C01Rik	3
blue	4930549D04Rik	2
blue	4930550C14Rik	2
blue	4930550G17Rik	2
blue	4930550L24Rik	2
blue	4930552P12Rik	2
turquoise	4930553J12Rik	1
blue	4930555F03Rik	2
green	4930555G01Rik	5
turquoise	4930556L07Rik	1
blue	4930557A04Rik	2
turquoise	4930557F10Rik	1
blue	4930558G23Rik	2
blue	4930560A13Rik	2
turquoise	4930562A09Rik	1
turquoise	4930562C15Rik	1
blue	4930562F07Rik	2
blue	4930563D23Rik	2
blue	4930563E18Rik	2
turquoise	4930563E22Rik	1
turquoise	4930563I02Rik	1
blue	4930564B18Rik	2
turquoise	4930564C03Rik	1
blue	4930564D02Rik	2
blue	4930565D16Rik	2
turquoise	4930566N20Rik	1
blue	4930568D16Rik	2
blue	4930568M16Rik	2
blue	4930569F06Rik	2
turquoise	4930570N19Rik	1
blue	4930571K11Rik	2
turquoise	4930578C19Rik	1
blue	4930578G10Rik	2
turquoise	4930578I06Rik	1
turquoise	4930578I07Rik	1
blue	4930579C12Rik	2
blue	4930579E07Rik	2
blue	4930579F01Rik	2
turquoise	4930579G24Rik	1
turquoise	4930579K19Rik	1
blue	4930583I09Rik	2
turquoise	4930583K01Rik	1
turquoise	4930584F24Rik	1
turquoise	4930588G17Rik	1
turquoise	4930588J15Rik	1
blue	4930588K23Rik	2
turquoise	4930589L23Rik	1
turquoise	4930590J08Rik	1
blue	4930591A17Rik	2
blue	4930592A05Rik	2
turquoise	4930592C13Rik	1
blue	4930594M17Rik	2
blue	4930594M22Rik	2
blue	4930595M18Rik	2
turquoise	4930596D02Rik	1
blue	4930597A21Rik	2
blue	4930597L12Rik	2
turquoise	4930597O21Rik	1
turquoise	4930599N23Rik	1
blue	4931400O07Rik	2
blue	4931403F16Rik	2
blue	4931403M11Rik	2
turquoise	4931406B18Rik	1
turquoise	4931406C07Rik	1
turquoise	4931406H21Rik	1
brown	4931406P16Rik	3
turquoise	4931408C20Rik	1
blue	4931409K22Rik	2
turquoise	4931412M21	1
brown	4931414P19Rik	3
blue	4931417E11Rik	2
turquoise	4931419H13Rik	1
turquoise	4931422A03Rik	1
turquoise	4931423N10Rik	1
turquoise	4931428F04Rik	1
blue	4931428L18Rik	2
turquoise	4931429I11Rik	1
blue	4931429L15Rik	2
blue	4931429P17Rik	2
turquoise	4931431C16Rik	1
turquoise	4931431F19Rik	1
turquoise	4931432E15Rik	1
blue	4931440F15Rik	2
green	4932407I05	5
turquoise	4932411E22Rik	1
blue	4932411K12Rik	2
turquoise	4932411N23Rik	1
blue	4932414N04Rik	2
blue	4932416K20Rik	2
turquoise	4932418E24Rik	1
blue	4932422M17Rik	2
blue	4932429F07Rik	2
turquoise	4932429P05Rik	1
brown	4932430N15Rik	3
blue	4932431P20Rik	2
blue	4932435O22Rik	2
green	4932438A13Rik	5
blue	4932438H23Rik	2
blue	4932442L08Rik	2
turquoise	4932443I19	1
turquoise	4932443I19Rik	1
brown	4933400A11Rik	3
blue	4933400C23Rik	2
turquoise	4933401B06Rik	1
blue	4933401J08Rik	2
turquoise	4933401L05Rik	1
turquoise	4933402D24Rik	1
turquoise	4933402E13Rik	1
turquoise	4933402J07Rik	1
blue	4933402J10Rik	2
brown	4933402N03Rik	3
turquoise	4933402P03Rik	1
turquoise	4933403O08Rik	1
blue	4933404G15Rik	2
turquoise	4933405L10Rik	1
blue	4933405O20Rik	2
blue	4933406B17Rik	2
blue	4933406G16Rik	2
turquoise	4933406J08Rik	1
turquoise	4933406M09Rik	1
blue	4933407E24Rik	2
turquoise	4933407L21Rik	1
turquoise	4933408J17Rik	1
turquoise	4933409G03Rik	1
blue	4933409K07Rik	2
blue	4933411G11Rik	2
blue	4933411K16Rik	2
blue	4933411O13Rik	2
turquoise	4933412E24Rik	1
turquoise	4933413A10Rik	1
turquoise	4933413G19Rik	1
turquoise	4933413J09Rik	1
turquoise	4933414I15Rik	1
turquoise	4933415F23Rik	1
turquoise	4933416E14Rik	1
blue	4933416I08Rik	2
blue	4933417A18Rik	2
blue	4933424G06Rik	2
turquoise	4933425L06Rik	1
turquoise	4933427D06Rik	1
turquoise	4933427D14Rik	1
turquoise	4933427E11Rik	1
turquoise	4933427E13Rik	1
turquoise	4933427G17Rik	1
turquoise	4933427G23Rik	1
turquoise	4933427I22Rik	1
blue	4933428M09Rik	2
turquoise	4933430I17Rik	1
turquoise	4933430N04Rik	1
turquoise	4933431E20Rik	1
blue	4933433C11Rik	2
turquoise	4933434C23Rik	1
green	4933434E20Rik	5
blue	4933434M16Rik	2
turquoise	4933435E02Rik	1
blue	4933435G04Rik	2
blue	4933436I01Rik	2
turquoise	4933436N17Rik	1
turquoise	4933440M02Rik	1
blue	5031410I06Rik	2
red	5031414D18Rik	6
blue	5031425E22Rik	2
turquoise	5031434C07Rik	1
turquoise	5031434O11Rik	1
turquoise	5031438A03Rik	1
yellow	5031439G07Rik	4
blue	5033417F24Rik	2
turquoise	5033430I15Rik	1
turquoise	5230400M03Rik	1
turquoise	5330403J18Rik	1
turquoise	5330403O16Rik	1
turquoise	5330416C01Rik	1
blue	5330417C22Rik	2
turquoise	5330421K23Rik	1
turquoise	5330426L24Rik	1
blue	5330426P16Rik	2
turquoise	5330427O13Rik	1
turquoise	5330431K02Rik	1
blue	5330432E05Rik	2
turquoise	5330438D12Rik	1
turquoise	5330438I03Rik	1
turquoise	5330439B14Rik	1
turquoise	5430401F13Rik	1
turquoise	5430402E10Rik	1
turquoise	5430411C19Rik	1
blue	5430414B19Rik	2
yellow	5430416O09Rik	4
turquoise	5430417C01Rik	1
blue	5430419D17Rik	2
turquoise	5430427O19Rik	1
blue	5430435G22Rik	2
turquoise	5430440L12Rik	1
blue	5530400C07Rik	2
blue	5530401A14Rik	2
turquoise	5530601H04Rik	1
blue	5730403I07Rik	2
turquoise	5730405G21Rik	1
brown	5730409E04Rik	3
turquoise	5730416O20Rik	1
turquoise	5730420D15Rik	1
green	5730422E09Rik	5
turquoise	5730437O09Rik	1
turquoise	5730446D14Rik	1
turquoise	5730455P16Rik	1
turquoise	5730508B09Rik	1
blue	5730522E02Rik	2
blue	5730559C18Rik	2
turquoise	5730585A16Rik	1
turquoise	5730596B20Rik	1
green	5830411J07Rik	5
turquoise	5830415F09Rik	1
turquoise	5830416P10Rik	1
brown	5830419E12Rik	3
turquoise	5830427D03Rik	1
yellow	5830428H23Rik	4
turquoise	5830428M24Rik	1
turquoise	5830454E08Rik	1
magenta	5830469L07Rik	9
blue	5830472F04Rik	2
green	5830477G23Rik	5
turquoise	5930403N24Rik	1
blue	5930412G12Rik	2
turquoise	5930422O12Rik	1
turquoise	5930437A14Rik	1
blue	6030408B16Rik	2
brown	6030419C18Rik	3
turquoise	6030445D17Rik	1
turquoise	6030452D12Rik	1
brown	6030458C11Rik	3
brown	6030466F02Rik	3
turquoise	6030468B19Rik	1
turquoise	6030470M02Rik	1
turquoise	6030498E09Rik	1
turquoise	6030499A19Rik	1
turquoise	6330403A02Rik	1
yellow	6330403K07Rik	4
turquoise	6330405D24Rik	1
yellow	6330408A02Rik	4
turquoise	6330410L21Rik	1
turquoise	6330416G13Rik	1
brown	6330419J24Rik	3
blue	6330437B10Rik	2
blue	6330444E15Rik	2
blue	6330513E13	2
turquoise	6330549D23Rik	1
turquoise	6330556J12Rik	1
brown	6330563N19Rik	3
